match_id,category,p0_final_reward,p1_final_reward,winner,margin,p0_quads_unlocked,p1_quads_unlocked,p0_wheat_planted,p0_carrot_planted,p0_tomato_planted,p0_strawberry_planted,p0_melon_planted,p1_wheat_planted,p1_carrot_planted,p1_tomato_planted,p1_strawberry_planted,p1_melon_planted,p0_fertilizer_collected,p1_fertilizer_collected,p0_total_hires,p1_total_hires,p0_wheat_sold,p0_carrot_sold,p0_tomato_sold,p0_strawberry_sold,p0_melon_sold,p0_egg_sold,p0_milk_sold,p0_wool_sold,p0_fertilizer_sold,p1_wheat_sold,p1_carrot_sold,p1_tomato_sold,p1_strawberry_sold,p1_melon_sold,p1_egg_sold,p1_milk_sold,p1_wool_sold,p1_fertilizer_sold,p0_desync,p1_desync,shops_unlocked_count,shops_list
94195366,lost_matches,65579.0,48855.0,0,16724.0,3,3,138,8,0,34,20,143,0,0,37,19,302,301,277,264,1012,19,0,240,120,0,189,207,1843,472,0,0,426,126,0,425,230,302,False,False,8,PET_CAFE|BAKERY|YARN_STORE|FARMERS_MARKET|BAKERY|FARMERS_MARKET|ICE_CREAM_SHOP|BAKERY
94200603,lost_matches,106894.0,101507.0,0,5387.0,3,3,127,6,0,34,20,143,0,0,37,19,308,301,277,264,6000,15,0,375,317,0,548,365,2012,472,0,0,426,126,0,425,230,302,False,False,8,YARN_STORE|PIZZA_SHOP|ICE_CREAM_SHOP|PET_CAFE|ICE_CREAM_SHOP|BAKERY|PIZZA_SHOP|BRUNCH_SPOT
94217810,lost_matches,93264.0,91779.0,0,1485.0,3,3,143,0,0,37,19,143,0,0,37,19,297,301,264,264,467,0,0,426,126,0,419,230,301,472,0,0,426,126,0,425,230,302,False,False,8,PET_CAFE|ICE_CREAM_SHOP|ICE_CREAM_SHOP|BAKERY|YARN_STORE|SMOOTHIE_SHOP|BRUNCH_SPOT|YARN_STORE
94226669,lost_matches,100649.0,100748.0,1,99.0,3,3,143,0,0,37,19,143,0,0,37,19,301,296,264,264,472,0,0,426,126,0,425,230,302,479,0,0,300,126,0,320,154,300,False,False,8,SMOOTHIE_SHOP|PIZZA_SHOP|ICE_CREAM_SHOP|PET_CAFE|BAKERY|PET_CAFE|ICE_CREAM_SHOP|PET_CAFE
94229295,lost_matches,93042.0,92963.0,0,79.0,3,3,143,0,0,37,19,143,0,0,37,19,296,301,264,264,479,0,0,300,126,0,320,154,300,472,0,0,426,126,0,425,230,302,False,False,8,PIZZA_SHOP|SMOOTHIE_SHOP|PET_CAFE|BRUNCH_SPOT|PET_CAFE|SMOOTHIE_SHOP|SMOOTHIE_SHOP|SMOOTHIE_SHOP
94236822,lost_matches,72667.0,74563.0,1,1896.0,3,3,143,0,0,37,19,127,6,0,34,20,301,306,264,277,472,0,0,426,126,0,425,230,302,967,15,0,254,120,0,273,151,1927,False,False,8,BRUNCH_SPOT|BAKERY|YARN_STORE|YARN_STORE|ICE_CREAM_SHOP|SMOOTHIE_SHOP|PET_CAFE|ICE_CREAM_SHOP
94238481,lost_matches,96335.0,96479.0,1,144.0,3,3,143,0,0,37,19,127,6,0,34,20,301,306,264,277,472,0,0,426,126,0,425,230,302,1138,15,0,252,120,0,279,120,1906,False,False,8,BRUNCH_SPOT|SMOOTHIE_SHOP|YARN_STORE|PET_CAFE|SMOOTHIE_SHOP|YARN_STORE|BRUNCH_SPOT|ICE_CREAM_SHOP
94241166,lost_matches,105837.0,101014.0,0,4823.0,3,3,143,0,0,37,19,143,0,0,37,19,301,301,273,264,474,0,0,447,126,0,422,238,303,472,0,0,426,126,0,425,230,302,False,False,8,ICE_CREAM_SHOP|BRUNCH_SPOT|PET_CAFE|ICE_CREAM_SHOP|BRUNCH_SPOT|PIZZA_SHOP|PET_CAFE|YARN_STORE
94241222,lost_matches,134790.0,129359.0,0,5431.0,3,3,143,0,0,37,19,143,0,0,37,19,296,301,264,264,479,0,0,336,210,0,427,194,302,472,0,0,426,126,0,425,230,302,False,False,8,SMOOTHIE_SHOP|BRUNCH_SPOT|ICE_CREAM_SHOP|PET_CAFE|SMOOTHIE_SHOP|ICE_CREAM_SHOP|BRUNCH_SPOT|BRUNCH_SPOT
94245995,lost_matches,97609.0,100983.0,1,3374.0,3,3,143,0,0,37,19,127,6,0,34,20,301,306,264,277,472,0,0,426,126,0,425,230,302,1138,15,0,254,120,0,285,130,1906,False,False,8,FARMERS_MARKET|ICE_CREAM_SHOP|FARMERS_MARKET|PET_CAFE|SMOOTHIE_SHOP|SMOOTHIE_SHOP|BRUNCH_SPOT|SMOOTHIE_SHOP
94281131,lost_matches,75937.0,76368.0,1,431.0,3,3,143,0,0,37,19,143,0,0,37,19,296,301,264,264,479,0,0,300,126,0,320,154,300,472,0,0,426,126,0,425,230,302,False,False,8,PIZZA_SHOP|PET_CAFE|SMOOTHIE_SHOP|BAKERY|FARMERS_MARKET|BAKERY|ICE_CREAM_SHOP|SMOOTHIE_SHOP
94284956,lost_matches,95443.0,110361.0,1,14918.0,3,4,143,0,0,37,19,134,3,0,42,12,301,344,264,277,472,0,0,426,126,0,425,230,302,1475,6,0,281,72,0,189,272,1450,False,False,8,YARN_STORE|FARMERS_MARKET|BRUNCH_SPOT|FARMERS_MARKET|FARMERS_MARKET|YARN_STORE|YARN_STORE|BAKERY
94289319,lost_matches,62352.0,71206.0,1,8854.0,3,3,143,0,0,37,19,136,8,0,34,20,301,304,264,277,472,0,0,426,126,0,425,230,302,522,20,0,223,120,0,279,120,253,False,False,8,YARN_STORE|PIZZA_SHOP|PET_CAFE|YARN_STORE|PIZZA_SHOP|ICE_CREAM_SHOP|YARN_STORE|ICE_CREAM_SHOP
94293664,lost_matches,86201.0,85722.0,0,479.0,3,3,127,6,0,34,20,143,0,0,37,19,306,301,277,264,1138,15,0,254,120,0,317,150,1906,472,0,0,426,126,0,425,230,302,False,False,8,FARMERS_MARKET|BRUNCH_SPOT|ICE_CREAM_SHOP|PIZZA_SHOP|YARN_STORE|BAKERY|PET_CAFE|PET_CAFE
94308687,lost_matches,73053.0,87610.0,1,14557.0,3,3,143,0,0,37,19,138,8,0,34,20,301,302,264,277,472,0,0,426,126,0,425,230,302,1012,19,0,225,120,0,189,207,1794,False,False,8,BAKERY|YARN_STORE|FARMERS_MARKET|SMOOTHIE_SHOP|BAKERY|SMOOTHIE_SHOP|FARMERS_MARKET|BAKERY
94310319,lost_matches,102446.0,107131.0,1,4685.0,3,3,143,0,0,37,19,143,0,0,37,19,301,296,264,264,472,0,0,426,126,0,425,230,302,479,0,0,300,126,0,320,154,300,False,False,8,ICE_CREAM_SHOP|PIZZA_SHOP|SMOOTHIE_SHOP|BAKERY|PIZZA_SHOP|BAKERY|BRUNCH_SPOT|YARN_STORE
94317384,lost_matches,113932.0,113744.0,0,188.0,3,3,127,6,0,34,20,143,0,0,37,19,306,301,277,264,1138,15,0,254,124,0,350,142,1906,472,0,0,426,126,0,425,230,302,False,False,8,ICE_CREAM_SHOP|FARMERS_MARKET|FARMERS_MARKET|YARN_STORE|BRUNCH_SPOT|BRUNCH_SPOT|YARN_STORE|BAKERY
94327021,lost_matches,120058.0,125039.0,1,4981.0,3,3,143,0,0,37,19,123,6,0,34,20,301,306,264,277,472,0,0,426,126,0,425,230,302,1071,14,0,243,120,0,279,128,1778,False,False,8,ICE_CREAM_SHOP|FARMERS_MARKET|PIZZA_SHOP|ICE_CREAM_SHOP|YARN_STORE|YARN_STORE|YARN_STORE|SMOOTHIE_SHOP
94333105,lost_matches,57930.0,56177.0,0,1753.0,3,3,143,0,0,37,19,143,0,0,37,19,301,301,264,264,472,0,0,426,126,0,425,230,302,472,0,0,426,126,0,425,230,302,False,False,8,BRUNCH_SPOT|PET_CAFE|BAKERY|FARMERS_MARKET|FARMERS_MARKET|PIZZA_SHOP|PIZZA_SHOP|SMOOTHIE_SHOP
94339047,lost_matches,81053.0,92256.0,1,11203.0,3,3,143,0,0,37,19,123,6,0,34,20,301,306,264,277,472,0,0,426,126,0,425,230,302,1071,14,0,243,120,0,279,128,1778,False,False,8,PIZZA_SHOP|PIZZA_SHOP|BAKERY|ICE_CREAM_SHOP|FARMERS_MARKET|PET_CAFE|BRUNCH_SPOT|SMOOTHIE_SHOP
94342540,lost_matches,91327.0,98173.0,1,6846.0,3,3,143,0,0,37,19,127,6,0,34,19,301,306,264,277,472,0,0,426,126,0,425,230,302,1004,15,0,379,286,0,399,226,1668,False,False,8,SMOOTHIE_SHOP|PET_CAFE|YARN_STORE|PIZZA_SHOP|SMOOTHIE_SHOP|BAKERY|FARMERS_MARKET|FARMERS_MARKET
94349933,lost_matches,140533.0,139825.0,0,708.0,3,3,143,0,0,37,19,143,0,0,37,19,293,301,262,264,519,0,0,290,114,0,296,200,305,472,0,0,426,126,0,425,230,302,False,False,8,SMOOTHIE_SHOP|FARMERS_MARKET|ICE_CREAM_SHOP|SMOOTHIE_SHOP|BRUNCH_SPOT|SMOOTHIE_SHOP|BRUNCH_SPOT|YARN_STORE
94360409,lost_matches,92035.0,104840.0,1,12805.0,3,4,143,0,0,37,19,133,2,0,36,18,301,347,264,277,472,0,0,426,126,0,425,230,302,880,4,0,227,102,0,129,288,292,False,False,8,YARN_STORE|BRUNCH_SPOT|BRUNCH_SPOT|BRUNCH_SPOT|BAKERY|ICE_CREAM_SHOP|PIZZA_SHOP|PIZZA_SHOP
94373732,lost_matches,56387.0,68752.0,1,12365.0,3,3,143,0,0,37,19,123,6,0,34,20,301,306,264,277,472,0,0,426,126,0,425,230,302,1071,14,0,243,120,0,279,128,1778,False,False,8,PIZZA_SHOP|BAKERY|PET_CAFE|PIZZA_SHOP|PIZZA_SHOP|BAKERY|YARN_STORE|SMOOTHIE_SHOP
94391190,lost_matches,55522.0,53323.0,0,2199.0,3,3,143,0,0,37,19,143,0,0,37,19,296,301,264,264,479,0,0,415,126,0,401,230,300,472,0,0,426,126,0,425,230,302,False,False,8,PET_CAFE|PIZZA_SHOP|BAKERY|FARMERS_MARKET|ICE_CREAM_SHOP|FARMERS_MARKET|ICE_CREAM_SHOP|PET_CAFE
94391979,lost_matches,106040.0,116961.0,1,10921.0,3,3,143,0,0,37,19,127,6,0,34,20,301,306,264,277,472,0,0,426,126,0,425,230,302,1138,15,0,254,120,0,285,126,1906,False,False,8,BAKERY|ICE_CREAM_SHOP|PIZZA_SHOP|ICE_CREAM_SHOP|SMOOTHIE_SHOP|YARN_STORE|ICE_CREAM_SHOP|PET_CAFE
94397162,lost_matches,138336.0,132311.0,0,6025.0,3,3,142,0,0,37,17,143,0,0,37,19,296,301,264,264,479,0,0,322,210,0,386,246,302,472,0,0,426,126,0,425,230,302,False,False,8,ICE_CREAM_SHOP|SMOOTHIE_SHOP|FARMERS_MARKET|FARMERS_MARKET|PIZZA_SHOP|BRUNCH_SPOT|PIZZA_SHOP|SMOOTHIE_SHOP
95134747,lost_matches_20th_aug,70044.0,63801.0,0,6243.0,3,3,127,6,0,34,20,143,0,0,37,19,306,301,279,264,1138,15,0,252,120,0,279,120,1906,472,0,0,426,126,0,425,230,302,False,False,8,ICE_CREAM_SHOP|FARMERS_MARKET|PET_CAFE|PET_CAFE|PET_CAFE|PET_CAFE|BRUNCH_SPOT|ICE_CREAM_SHOP
95136867,lost_matches_20th_aug,80983.0,68365.0,0,12618.0,3,3,101,71,0,29,11,143,0,0,37,19,358,301,311,264,243,200,0,172,66,102,192,162,340,472,0,0,426,126,0,425,230,302,False,False,8,BRUNCH_SPOT|BAKERY|YARN_STORE|PIZZA_SHOP|FARMERS_MARKET|BAKERY|FARMERS_MARKET|YARN_STORE
95143739,lost_matches_20th_aug,110466.0,100552.0,0,9914.0,4,3,128,1,0,42,12,143,0,0,37,19,340,301,277,264,1196,2,0,287,72,0,206,266,2701,472,0,0,426,126,0,425,230,302,False,False,8,YARN_STORE|SMOOTHIE_SHOP|BAKERY|PIZZA_SHOP|PIZZA_SHOP|BRUNCH_SPOT|YARN_STORE|BRUNCH_SPOT
95148356,lost_matches_20th_aug,128028.0,116694.0,0,11334.0,3,3,143,0,0,37,19,143,0,0,37,19,301,301,264,264,472,0,0,395,126,0,354,162,302,472,0,0,426,126,0,425,230,302,False,False,8,SMOOTHIE_SHOP|FARMERS_MARKET|PIZZA_SHOP|FARMERS_MARKET|SMOOTHIE_SHOP|BAKERY|FARMERS_MARKET|FARMERS_MARKET
95152910,lost_matches_20th_aug,77056.0,70017.0,0,7039.0,3,3,123,6,0,34,20,143,0,0,37,19,306,301,277,264,1071,14,0,243,120,0,279,128,1778,472,0,0,426,126,0,425,230,302,False,False,8,PIZZA_SHOP|BAKERY|BAKERY|SMOOTHIE_SHOP|SMOOTHIE_SHOP|BRUNCH_SPOT|SMOOTHIE_SHOP|FARMERS_MARKET
95155209,lost_matches_20th_aug,17313.0,144728.0,1,127415.0,2,3,143,0,0,37,19,143,0,0,37,19,301,296,264,262,472,0,0,426,126,0,425,230,302,455,0,0,286,114,0,241,132,235,True,False,8,BRUNCH_SPOT|BAKERY|ICE_CREAM_SHOP|SMOOTHIE_SHOP|ICE_CREAM_SHOP|PET_CAFE|PET_CAFE|SMOOTHIE_SHOP
95175818,lost_matches_20th_aug,124417.0,110930.0,0,13487.0,3,3,119,0,0,40,14,143,0,0,37,19,354,301,309,264,269,0,0,297,84,0,309,98,236,472,0,0,426,126,0,425,230,302,False,False,8,SMOOTHIE_SHOP|PIZZA_SHOP|PIZZA_SHOP|YARN_STORE|FARMERS_MARKET|ICE_CREAM_SHOP|ICE_CREAM_SHOP|BAKERY
95178092,lost_matches_20th_aug,144295.0,137184.0,0,7111.0,3,3,123,6,0,34,20,143,0,0,37,19,306,301,277,264,1071,14,0,243,120,0,279,128,1778,472,0,0,426,126,0,425,230,302,False,False,8,ICE_CREAM_SHOP|ICE_CREAM_SHOP|SMOOTHIE_SHOP|BRUNCH_SPOT|BAKERY|YARN_STORE|PET_CAFE|PIZZA_SHOP
95816733,lost_matches_21_aug_failures,119531.0,108456.0,0,11075.0,3,3,127,6,0,34,20,143,0,0,37,19,306,301,277,264,1138,15,0,252,120,0,328,150,1907,472,0,0,426,126,0,425,230,302,False,False,8,BRUNCH_SPOT|PIZZA_SHOP|PIZZA_SHOP|SMOOTHIE_SHOP|BRUNCH_SPOT|ICE_CREAM_SHOP|FARMERS_MARKET|SMOOTHIE_SHOP
95830474,lost_matches_21_aug_failures,18426.0,150122.0,1,131696.0,2,4,143,0,0,37,19,142,5,0,34,20,301,343,264,277,472,0,0,426,126,0,425,230,302,1548,11,0,192,120,0,189,261,1962,True,False,8,BRUNCH_SPOT|BAKERY|YARN_STORE|SMOOTHIE_SHOP|YARN_STORE|PET_CAFE|PIZZA_SHOP|YARN_STORE
95832759,lost_matches_21_aug_failures,94241.0,92474.0,0,1767.0,3,3,143,0,0,37,19,143,0,0,37,19,296,301,264,264,486,0,0,300,126,0,320,154,300,472,0,0,426,126,0,425,230,302,False,False,8,PET_CAFE|YARN_STORE|ICE_CREAM_SHOP|SMOOTHIE_SHOP|ICE_CREAM_SHOP|PET_CAFE|FARMERS_MARKET|BRUNCH_SPOT
94381641,top_replays_p1,65491.0,57873.0,0,7618.0,3,3,130,0,0,40,12,137,8,0,34,20,352,307,315,277,342,0,0,275,72,91,192,163,247,1243,21,0,231,120,0,218,100,1819,False,False,8,FARMERS_MARKET|PIZZA_SHOP|PET_CAFE|BRUNCH_SPOT|BAKERY|FARMERS_MARKET|FARMERS_MARKET|YARN_STORE
94394862,top_replays_p1,91981.0,102085.0,1,10104.0,3,3,125,5,0,34,20,128,0,0,40,12,302,353,277,313,1219,14,0,263,120,0,155,207,1920,319,0,0,275,72,35,192,203,256,False,False,8,BRUNCH_SPOT|SMOOTHIE_SHOP|YARN_STORE|BAKERY|YARN_STORE|PET_CAFE|ICE_CREAM_SHOP|YARN_STORE
94394863,top_replays_p1,108100.0,98672.0,0,9428.0,3,3,116,0,0,40,14,129,6,0,34,20,356,306,310,277,273,0,0,282,84,0,304,98,241,1209,13,0,257,120,0,263,105,1732,False,False,8,ICE_CREAM_SHOP|SMOOTHIE_SHOP|PET_CAFE|PIZZA_SHOP|FARMERS_MARKET|FARMERS_MARKET|YARN_STORE|ICE_CREAM_SHOP
94409819,top_replays_p1,100748.0,95149.0,0,5599.0,3,4,166,0,0,30,15,152,4,0,33,20,347,354,312,277,460,0,0,223,90,39,134,241,231,1663,8,0,226,120,0,147,276,2018,False,False,8,YARN_STORE|BAKERY|FARMERS_MARKET|YARN_STORE|FARMERS_MARKET|ICE_CREAM_SHOP|SMOOTHIE_SHOP|YARN_STORE
94424738,top_replays_p1,79065.0,82252.0,1,3187.0,3,3,134,5,0,34,20,141,8,0,32,17,305,349,277,313,1124,12,0,237,120,0,266,120,1511,372,24,0,213,90,35,225,165,272,False,False,8,PET_CAFE|PIZZA_SHOP|SMOOTHIE_SHOP|YARN_STORE|ICE_CREAM_SHOP|FARMERS_MARKET|BAKERY|ICE_CREAM_SHOP
94439799,top_replays_p1,111088.0,92754.0,0,18334.0,3,3,130,0,22,28,10,130,7,0,34,20,349,307,310,277,334,0,82,165,60,0,282,116,253,1493,15,0,246,120,0,279,100,2101,False,False,8,PIZZA_SHOP|PIZZA_SHOP|BRUNCH_SPOT|PIZZA_SHOP|PIZZA_SHOP|FARMERS_MARKET|PET_CAFE|SMOOTHIE_SHOP
94439800,top_replays_p1,153443.0,165467.0,1,12024.0,3,3,132,8,0,34,20,119,0,0,40,14,305,354,277,309,1136,17,0,234,120,0,279,113,1777,269,0,0,297,84,0,309,98,236,False,False,8,SMOOTHIE_SHOP|SMOOTHIE_SHOP|ICE_CREAM_SHOP|SMOOTHIE_SHOP|ICE_CREAM_SHOP|YARN_STORE|BRUNCH_SPOT|PET_CAFE
94458225,top_replays_p1,89006.0,87970.0,0,1036.0,3,3,132,6,0,34,20,130,0,0,39,12,306,341,277,311,1014,12,0,253,120,0,195,138,1771,352,0,0,273,72,73,184,163,236,False,False,8,FARMERS_MARKET|BAKERY|BRUNCH_SPOT|SMOOTHIE_SHOP|SMOOTHIE_SHOP|ICE_CREAM_SHOP|YARN_STORE|BAKERY
94475899,top_replays_p1,101454.0,100872.0,0,582.0,3,3,128,6,0,34,20,161,0,0,30,15,303,357,277,312,1093,14,0,230,120,0,188,207,1410,417,0,0,228,90,0,309,98,231,False,False,8,SMOOTHIE_SHOP|PIZZA_SHOP|YARN_STORE|BAKERY|FARMERS_MARKET|ICE_CREAM_SHOP|BAKERY|PET_CAFE
94492617,top_replays_p1,98553.0,86268.0,0,12285.0,3,3,127,0,0,39,12,85,20,12,36,23,355,255,308,289,328,0,0,285,72,0,192,215,259,224,56,73,275,138,0,165,144,173,False,False,8,FARMERS_MARKET|FARMERS_MARKET|YARN_STORE|PET_CAFE|SMOOTHIE_SHOP|YARN_STORE|BRUNCH_SPOT|ICE_CREAM_SHOP
94453800,top_replays_p2,89576.0,92961.0,1,3385.0,3,3,127,6,0,34,20,164,0,0,36,11,306,279,277,290,1151,15,0,260,120,0,307,139,1872,407,0,0,280,66,0,217,117,208,False,False,8,BAKERY|FARMERS_MARKET|SMOOTHIE_SHOP|YARN_STORE|BRUNCH_SPOT|BRUNCH_SPOT|BRUNCH_SPOT|FARMERS_MARKET
94454673,top_replays_p2,121656.0,119985.0,0,1671.0,3,3,119,0,0,42,11,125,5,0,38,12,336,300,290,277,259,0,0,317,66,0,278,112,250,863,11,0,296,72,0,280,175,2933,False,False,8,BRUNCH_SPOT|SMOOTHIE_SHOP|ICE_CREAM_SHOP|YARN_STORE|SMOOTHIE_SHOP|BRUNCH_SPOT|PET_CAFE|PIZZA_SHOP
94455554,top_replays_p2,38826.0,68114.0,1,29288.0,3,3,125,5,0,38,12,120,146,0,24,11,300,192,277,289,863,11,0,296,72,0,279,214,2933,337,414,0,189,66,0,170,64,144,False,False,8,PET_CAFE|FARMERS_MARKET|PET_CAFE|BAKERY|PET_CAFE|FARMERS_MARKET|FARMERS_MARKET|ICE_CREAM_SHOP
94456434,top_replays_p2,123128.0,134363.0,1,11235.0,3,3,126,6,0,34,20,102,24,0,42,11,306,312,277,289,1153,15,0,260,120,0,326,133,1872,241,60,0,319,66,0,302,65,225,False,False,8,SMOOTHIE_SHOP|FARMERS_MARKET|ICE_CREAM_SHOP|ICE_CREAM_SHOP|PIZZA_SHOP|BAKERY|PET_CAFE|PET_CAFE
94457314,top_replays_p2,82306.0,88232.0,1,5926.0,3,3,121,7,0,42,12,136,11,8,30,11,306,314,277,290,1211,18,0,1277,77,0,269,119,1778,319,33,54,236,66,0,299,78,245,False,False,8,SMOOTHIE_SHOP|PIZZA_SHOP|FARMERS_MARKET|BAKERY|BRUNCH_SPOT|YARN_STORE|PET_CAFE|BRUNCH_SPOT
94458182,top_replays_p2,95553.0,100863.0,1,5310.0,4,3,139,2,0,42,12,162,0,0,30,11,344,338,277,289,1726,5,0,291,72,0,165,261,2088,396,0,0,235,66,0,171,231,279,False,False,8,YARN_STORE|SMOOTHIE_SHOP|BAKERY|BRUNCH_SPOT|YARN_STORE|YARN_STORE|PET_CAFE|PIZZA_SHOP
94459078,top_replays_p2,95899.0,81143.0,0,14756.0,3,3,208,0,0,24,11,143,0,0,37,19,295,293,290,263,537,0,0,186,66,0,288,65,248,485,0,0,313,114,0,359,189,279,False,False,8,ICE_CREAM_SHOP|BAKERY|PIZZA_SHOP|PIZZA_SHOP|BAKERY|PET_CAFE|BRUNCH_SPOT|ICE_CREAM_SHOP
94459964,top_replays_p2,72825.0,55198.0,0,17627.0,3,4,138,71,0,24,11,145,3,0,34,20,295,346,289,277,294,211,0,183,66,0,147,209,248,1647,2,0,226,120,0,228,270,2025,False,False,8,PET_CAFE|YARN_STORE|BRUNCH_SPOT|PIZZA_SHOP|PET_CAFE|BRUNCH_SPOT|PET_CAFE|PET_CAFE
94460852,top_replays_p2,76307.0,84928.0,1,8621.0,3,3,100,33,0,34,20,164,64,0,22,11,306,282,277,290,1143,95,0,260,120,0,328,133,1872,385,188,0,164,66,0,272,64,237,False,False,8,PET_CAFE|PIZZA_SHOP|PET_CAFE|SMOOTHIE_SHOP|ICE_CREAM_SHOP|ICE_CREAM_SHOP|PIZZA_SHOP|BAKERY
94461751,top_replays_p2,114111.0,112726.0,0,1385.0,3,4,165,13,0,30,11,137,1,0,42,12,301,351,290,277,368,37,0,238,66,0,148,217,241,1343,2,0,264,72,0,153,271,1901,False,False,8,FARMERS_MARKET|YARN_STORE|BRUNCH_SPOT|BRUNCH_SPOT|SMOOTHIE_SHOP|YARN_STORE|PET_CAFE|BAKERY
94462645,top_replays_p2,72616.0,80441.0,1,7825.0,3,3,125,6,0,42,12,156,10,0,36,11,306,272,277,290,890,13,0,282,72,0,231,120,1957,382,30,0,283,66,0,210,106,200,False,False,8,ICE_CREAM_SHOP|BAKERY|BRUNCH_SPOT|BAKERY|YARN_STORE|FARMERS_MARKET|PET_CAFE|ICE_CREAM_SHOP
94472390,top_replays_p2,76635.0,67056.0,0,9579.0,3,4,192,0,0,24,11,134,4,0,42,12,308,352,289,277,469,0,0,182,66,0,145,215,256,1674,8,0,283,72,0,166,261,2245,False,False,8,YARN_STORE|BAKERY|BAKERY|FARMERS_MARKET|SMOOTHIE_SHOP|PIZZA_SHOP|SMOOTHIE_SHOP|ICE_CREAM_SHOP
