episode_id,product,min_price,mean_price,max_price,end_price,floor_steps,pressure_wheat,pressure_carrot,pressure_tomato,pressure_strawberry,pressure_melon,pressure_egg,pressure_milk,pressure_wool,pressure_fert,cluster_id,shops_list
95554751,TOMATO,60.0,63.25,74.0,74.0,0,37,25,13,31,1,19,7,13,0,3,ICE_CREAM_SHOP|PET_CAFE|BAKERY|YARN_STORE|BRUNCH_SPOT|BRUNCH_SPOT|FARMERS_MARKET|FARMERS_MARKET
95554751,STRAWBERRY,1.0,136.78,204.0,91.0,13,37,25,13,31,1,19,7,13,0,3,ICE_CREAM_SHOP|PET_CAFE|BAKERY|YARN_STORE|BRUNCH_SPOT|BRUNCH_SPOT|FARMERS_MARKET|FARMERS_MARKET
95554751,MELON,76.0,158.97,272.0,120.0,0,37,25,13,31,1,19,7,13,0,3,ICE_CREAM_SHOP|PET_CAFE|BAKERY|YARN_STORE|BRUNCH_SPOT|BRUNCH_SPOT|FARMERS_MARKET|FARMERS_MARKET
95554751,EGG,50.0,55.78,69.0,69.0,0,37,25,13,31,1,19,7,13,0,3,ICE_CREAM_SHOP|PET_CAFE|BAKERY|YARN_STORE|BRUNCH_SPOT|BRUNCH_SPOT|FARMERS_MARKET|FARMERS_MARKET
95554751,MILK,1.0,111.10,216.0,1.0,11,37,25,13,31,1,19,7,13,0,3,ICE_CREAM_SHOP|PET_CAFE|BAKERY|YARN_STORE|BRUNCH_SPOT|BRUNCH_SPOT|FARMERS_MARKET|FARMERS_MARKET
95554751,WOOL,167.0,203.65,227.0,223.0,0,37,25,13,31,1,19,7,13,0,3,ICE_CREAM_SHOP|PET_CAFE|BAKERY|YARN_STORE|BRUNCH_SPOT|BRUNCH_SPOT|FARMERS_MARKET|FARMERS_MARKET
95554751,FERTILIZER,5.0,59.56,100.0,5.0,0,37,25,13,31,1,19,7,13,0,3,ICE_CREAM_SHOP|PET_CAFE|BAKERY|YARN_STORE|BRUNCH_SPOT|BRUNCH_SPOT|FARMERS_MARKET|FARMERS_MARKET
95556842,WHEAT,25.0,38.25,46.0,40.0,0,31,25,19,25,1,13,13,13,0,13,YARN_STORE|FARMERS_MARKET|SMOOTHIE_SHOP|PET_CAFE|FARMERS_MARKET|BAKERY|BRUNCH_SPOT|PIZZA_SHOP
95556842,CARROT,35.0,47.46,73.0,73.0,0,31,25,19,25,1,13,13,13,0,13,YARN_STORE|FARMERS_MARKET|SMOOTHIE_SHOP|PET_CAFE|FARMERS_MARKET|BAKERY|BRUNCH_SPOT|PIZZA_SHOP
95556842,TOMATO,60.0,74.84,144.0,144.0,0,31,25,19,25,1,13,13,13,0,13,YARN_STORE|FARMERS_MARKET|SMOOTHIE_SHOP|PET_CAFE|FARMERS_MARKET|BAKERY|BRUNCH_SPOT|PIZZA_SHOP
95556842,STRAWBERRY,1.0,137.42,216.0,57.0,15,31,25,19,25,1,13,13,13,0,13,YARN_STORE|FARMERS_MARKET|SMOOTHIE_SHOP|PET_CAFE|FARMERS_MARKET|BAKERY|BRUNCH_SPOT|PIZZA_SHOP
95556842,MELON,19.0,163.59,272.0,43.0,0,31,25,19,25,1,13,13,13,0,13,YARN_STORE|FARMERS_MARKET|SMOOTHIE_SHOP|PET_CAFE|FARMERS_MARKET|BAKERY|BRUNCH_SPOT|PIZZA_SHOP
95556842,EGG,50.0,52.28,59.0,59.0,0,31,25,19,25,1,13,13,13,0,13,YARN_STORE|FARMERS_MARKET|SMOOTHIE_SHOP|PET_CAFE|FARMERS_MARKET|BAKERY|BRUNCH_SPOT|PIZZA_SHOP
95556842,MILK,1.0,96.86,186.0,1.0,44,31,25,19,25,1,13,13,13,0,13,YARN_STORE|FARMERS_MARKET|SMOOTHIE_SHOP|PET_CAFE|FARMERS_MARKET|BAKERY|BRUNCH_SPOT|PIZZA_SHOP
95556842,WOOL,141.0,223.00,239.0,141.0,0,31,25,19,25,1,13,13,13,0,13,YARN_STORE|FARMERS_MARKET|SMOOTHIE_SHOP|PET_CAFE|FARMERS_MARKET|BAKERY|BRUNCH_SPOT|PIZZA_SHOP
95556842,FERTILIZER,3.0,58.99,100.0,3.0,0,31,25,19,25,1,13,13,13,0,13,YARN_STORE|FARMERS_MARKET|SMOOTHIE_SHOP|PET_CAFE|FARMERS_MARKET|BAKERY|BRUNCH_SPOT|PIZZA_SHOP
95557003,WHEAT,25.0,38.52,46.0,40.0,0,19,37,1,25,1,7,19,13,0,12,ICE_CREAM_SHOP|SMOOTHIE_SHOP|PET_CAFE|YARN_STORE|BRUNCH_SPOT|PET_CAFE|ICE_CREAM_SHOP|PET_CAFE
95557003,CARROT,35.0,45.77,73.0,73.0,0,19,37,1,25,1,7,19,13,0,12,ICE_CREAM_SHOP|SMOOTHIE_SHOP|PET_CAFE|YARN_STORE|BRUNCH_SPOT|PET_CAFE|ICE_CREAM_SHOP|PET_CAFE
95557003,TOMATO,60.0,61.83,64.0,64.0,0,19,37,1,25,1,7,19,13,0,12,ICE_CREAM_SHOP|SMOOTHIE_SHOP|PET_CAFE|YARN_STORE|BRUNCH_SPOT|PET_CAFE|ICE_CREAM_SHOP|PET_CAFE
95557003,STRAWBERRY,1.0,155.36,230.0,49.0,6,19,37,1,25,1,7,19,13,0,12,ICE_CREAM_SHOP|SMOOTHIE_SHOP|PET_CAFE|YARN_STORE|BRUNCH_SPOT|PET_CAFE|ICE_CREAM_SHOP|PET_CAFE
95557003,MELON,76.0,158.97,272.0,120.0,0,19,37,1,25,1,7,19,13,0,12,ICE_CREAM_SHOP|SMOOTHIE_SHOP|PET_CAFE|YARN_STORE|BRUNCH_SPOT|PET_CAFE|ICE_CREAM_SHOP|PET_CAFE
95557003,EGG,50.0,52.29,57.0,57.0,0,19,37,1,25,1,7,19,13,0,12,ICE_CREAM_SHOP|SMOOTHIE_SHOP|PET_CAFE|YARN_STORE|BRUNCH_SPOT|PET_CAFE|ICE_CREAM_SHOP|PET_CAFE
95557003,MILK,1.0,148.65,232.0,1.0,3,19,37,1,25,1,7,19,13,0,12,ICE_CREAM_SHOP|SMOOTHIE_SHOP|PET_CAFE|YARN_STORE|BRUNCH_SPOT|PET_CAFE|ICE_CREAM_SHOP|PET_CAFE
95557003,WOOL,158.0,199.93,225.0,221.0,0,19,37,1,25,1,7,19,13,0,12,ICE_CREAM_SHOP|SMOOTHIE_SHOP|PET_CAFE|YARN_STORE|BRUNCH_SPOT|PET_CAFE|ICE_CREAM_SHOP|PET_CAFE
95557003,FERTILIZER,6.0,59.36,100.0,6.0,0,19,37,1,25,1,7,19,13,0,12,ICE_CREAM_SHOP|SMOOTHIE_SHOP|PET_CAFE|YARN_STORE|BRUNCH_SPOT|PET_CAFE|ICE_CREAM_SHOP|PET_CAFE
95559209,WHEAT,25.0,40.18,49.0,44.0,0,43,19,19,19,1,19,19,1,0,7,BRUNCH_SPOT|ICE_CREAM_SHOP|PET_CAFE|PIZZA_SHOP|PIZZA_SHOP|BAKERY|BAKERY|FARMERS_MARKET
95559209,CARROT,35.0,43.24,59.0,59.0,0,43,19,19,19,1,19,19,1,0,7,BRUNCH_SPOT|ICE_CREAM_SHOP|PET_CAFE|PIZZA_SHOP|PIZZA_SHOP|BAKERY|BAKERY|FARMERS_MARKET
95559209,TOMATO,60.0,69.65,111.0,111.0,0,43,19,19,19,1,19,19,1,0,7,BRUNCH_SPOT|ICE_CREAM_SHOP|PET_CAFE|PIZZA_SHOP|PIZZA_SHOP|BAKERY|BAKERY|FARMERS_MARKET
95559209,STRAWBERRY,7.0,145.68,222.0,49.0,0,43,19,19,19,1,19,19,1,0,7,BRUNCH_SPOT|ICE_CREAM_SHOP|PET_CAFE|PIZZA_SHOP|PIZZA_SHOP|BAKERY|BAKERY|FARMERS_MARKET
95559209,MELON,1.0,153.20,272.0,25.0,8,43,19,19,19,1,19,19,1,0,7,BRUNCH_SPOT|ICE_CREAM_SHOP|PET_CAFE|PIZZA_SHOP|PIZZA_SHOP|BAKERY|BAKERY|FARMERS_MARKET
95559209,EGG,50.0,56.68,69.0,69.0,0,43,19,19,19,1,19,19,1,0,7,BRUNCH_SPOT|ICE_CREAM_SHOP|PET_CAFE|PIZZA_SHOP|PIZZA_SHOP|BAKERY|BAKERY|FARMERS_MARKET
95559209,MILK,1.0,146.19,210.0,1.0,3,43,19,19,19,1,19,19,1,0,7,BRUNCH_SPOT|ICE_CREAM_SHOP|PET_CAFE|PIZZA_SHOP|PIZZA_SHOP|BAKERY|BAKERY|FARMERS_MARKET
95559209,WOOL,1.0,76.12,218.0,5.0,143,43,19,19,19,1,19,19,1,0,7,BRUNCH_SPOT|ICE_CREAM_SHOP|PET_CAFE|PIZZA_SHOP|PIZZA_SHOP|BAKERY|BAKERY|FARMERS_MARKET
95559209,FERTILIZER,14.0,63.46,100.0,14.0,0,43,19,19,19,1,19,19,1,0,7,BRUNCH_SPOT|ICE_CREAM_SHOP|PET_CAFE|PIZZA_SHOP|PIZZA_SHOP|BAKERY|BAKERY|FARMERS_MARKET
95559233,WHEAT,25.0,38.40,47.0,43.0,0,31,7,19,31,1,7,37,1,0,6,SMOOTHIE_SHOP|PIZZA_SHOP|SMOOTHIE_SHOP|SMOOTHIE_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|BAKERY|PIZZA_SHOP
95559233,CARROT,35.0,37.16,42.0,41.0,0,31,7,19,31,1,7,37,1,0,6,SMOOTHIE_SHOP|PIZZA_SHOP|SMOOTHIE_SHOP|SMOOTHIE_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|BAKERY|PIZZA_SHOP
95559233,TOMATO,60.0,72.56,126.0,126.0,0,31,7,19,31,1,7,37,1,0,6,SMOOTHIE_SHOP|PIZZA_SHOP|SMOOTHIE_SHOP|SMOOTHIE_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|BAKERY|PIZZA_SHOP
95559233,STRAWBERRY,120.0,185.48,238.0,177.0,0,31,7,19,31,1,7,37,1,0,6,SMOOTHIE_SHOP|PIZZA_SHOP|SMOOTHIE_SHOP|SMOOTHIE_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|BAKERY|PIZZA_SHOP
95559233,MELON,76.0,158.97,272.0,120.0,0,31,7,19,31,1,7,37,1,0,6,SMOOTHIE_SHOP|PIZZA_SHOP|SMOOTHIE_SHOP|SMOOTHIE_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|BAKERY|PIZZA_SHOP
95559233,EGG,50.0,51.40,55.0,55.0,0,31,7,19,31,1,7,37,1,0,6,SMOOTHIE_SHOP|PIZZA_SHOP|SMOOTHIE_SHOP|SMOOTHIE_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|BAKERY|PIZZA_SHOP
95559233,MILK,160.0,235.15,277.0,263.0,0,31,7,19,31,1,7,37,1,0,6,SMOOTHIE_SHOP|PIZZA_SHOP|SMOOTHIE_SHOP|SMOOTHIE_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|BAKERY|PIZZA_SHOP
95559233,WOOL,1.0,89.04,218.0,1.0,183,31,7,19,31,1,7,37,1,0,6,SMOOTHIE_SHOP|PIZZA_SHOP|SMOOTHIE_SHOP|SMOOTHIE_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|BAKERY|PIZZA_SHOP
95559233,FERTILIZER,5.0,59.29,100.0,5.0,0,31,7,19,31,1,7,37,1,0,6,SMOOTHIE_SHOP|PIZZA_SHOP|SMOOTHIE_SHOP|SMOOTHIE_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|BAKERY|PIZZA_SHOP
95559327,WHEAT,25.0,37.92,43.0,28.0,0,19,13,1,19,1,7,13,49,0,11,ICE_CREAM_SHOP|BRUNCH_SPOT|PET_CAFE|YARN_STORE|YARN_STORE|YARN_STORE|ICE_CREAM_SHOP|YARN_STORE
95559327,CARROT,35.0,42.96,56.0,56.0,0,19,13,1,19,1,7,13,49,0,11,ICE_CREAM_SHOP|BRUNCH_SPOT|PET_CAFE|YARN_STORE|YARN_STORE|YARN_STORE|ICE_CREAM_SHOP|YARN_STORE
95559327,TOMATO,60.0,61.83,64.0,64.0,0,19,13,1,19,1,7,13,49,0,11,ICE_CREAM_SHOP|BRUNCH_SPOT|PET_CAFE|YARN_STORE|YARN_STORE|YARN_STORE|ICE_CREAM_SHOP|YARN_STORE
95559327,STRAWBERRY,1.0,147.74,223.0,30.0,13,19,13,1,19,1,7,13,49,0,11,ICE_CREAM_SHOP|BRUNCH_SPOT|PET_CAFE|YARN_STORE|YARN_STORE|YARN_STORE|ICE_CREAM_SHOP|YARN_STORE
95559327,MELON,4.0,154.70,272.0,25.0,0,19,13,1,19,1,7,13,49,0,11,ICE_CREAM_SHOP|BRUNCH_SPOT|PET_CAFE|YARN_STORE|YARN_STORE|YARN_STORE|ICE_CREAM_SHOP|YARN_STORE
95559327,EGG,50.0,54.37,60.0,60.0,0,19,13,1,19,1,7,13,49,0,11,ICE_CREAM_SHOP|BRUNCH_SPOT|PET_CAFE|YARN_STORE|YARN_STORE|YARN_STORE|ICE_CREAM_SHOP|YARN_STORE
95559327,MILK,1.0,121.78,216.0,1.0,22,19,13,1,19,1,7,13,49,0,11,ICE_CREAM_SHOP|BRUNCH_SPOT|PET_CAFE|YARN_STORE|YARN_STORE|YARN_STORE|ICE_CREAM_SHOP|YARN_STORE
95559327,WOOL,72.0,200.32,252.0,252.0,0,19,13,1,19,1,7,13,49,0,11,ICE_CREAM_SHOP|BRUNCH_SPOT|PET_CAFE|YARN_STORE|YARN_STORE|YARN_STORE|ICE_CREAM_SHOP|YARN_STORE
95559327,FERTILIZER,14.0,63.90,100.0,14.0,0,19,13,1,19,1,7,13,49,0,11,ICE_CREAM_SHOP|BRUNCH_SPOT|PET_CAFE|YARN_STORE|YARN_STORE|YARN_STORE|ICE_CREAM_SHOP|YARN_STORE
95561632,WHEAT,25.0,39.67,47.0,40.0,0,31,1,1,25,1,19,19,25,0,14,BRUNCH_SPOT|BAKERY|ICE_CREAM_SHOP|BAKERY|YARN_STORE|SMOOTHIE_SHOP|ICE_CREAM_SHOP|YARN_STORE
95561632,CARROT,35.0,36.10,37.0,36.0,0,31,1,1,25,1,19,19,25,0,14,BRUNCH_SPOT|BAKERY|ICE_CREAM_SHOP|BAKERY|YARN_STORE|SMOOTHIE_SHOP|ICE_CREAM_SHOP|YARN_STORE
95561632,TOMATO,60.0,61.83,64.0,64.0,0,31,1,1,25,1,19,19,25,0,14,BRUNCH_SPOT|BAKERY|ICE_CREAM_SHOP|BAKERY|YARN_STORE|SMOOTHIE_SHOP|ICE_CREAM_SHOP|YARN_STORE
95561632,STRAWBERRY,1.0,146.18,218.0,51.0,3,31,1,1,25,1,19,19,25,0,14,BRUNCH_SPOT|BAKERY|ICE_CREAM_SHOP|BAKERY|YARN_STORE|SMOOTHIE_SHOP|ICE_CREAM_SHOP|YARN_STORE
95561632,MELON,1.0,124.53,272.0,34.0,24,31,1,1,25,1,19,19,25,0,14,BRUNCH_SPOT|BAKERY|ICE_CREAM_SHOP|BAKERY|YARN_STORE|SMOOTHIE_SHOP|ICE_CREAM_SHOP|YARN_STORE
95561632,EGG,50.0,61.23,87.0,85.0,0,31,1,1,25,1,19,19,25,0,14,BRUNCH_SPOT|BAKERY|ICE_CREAM_SHOP|BAKERY|YARN_STORE|SMOOTHIE_SHOP|ICE_CREAM_SHOP|YARN_STORE
95561632,MILK,1.0,100.22,186.0,1.0,7,31,1,1,25,1,19,19,25,0,14,BRUNCH_SPOT|BAKERY|ICE_CREAM_SHOP|BAKERY|YARN_STORE|SMOOTHIE_SHOP|ICE_CREAM_SHOP|YARN_STORE
95561632,WOOL,1.0,152.33,234.0,234.0,2,31,1,1,25,1,19,19,25,0,14,BRUNCH_SPOT|BAKERY|ICE_CREAM_SHOP|BAKERY|YARN_STORE|SMOOTHIE_SHOP|ICE_CREAM_SHOP|YARN_STORE
95561632,FERTILIZER,18.0,64.32,100.0,18.0,0,31,1,1,25,1,19,19,25,0,14,BRUNCH_SPOT|BAKERY|ICE_CREAM_SHOP|BAKERY|YARN_STORE|SMOOTHIE_SHOP|ICE_CREAM_SHOP|YARN_STORE
95563783,WHEAT,25.0,42.15,54.0,51.0,0,49,13,19,31,1,19,19,1,0,7,BAKERY|ICE_CREAM_SHOP|FARMERS_MARKET|PIZZA_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|BRUNCH_SPOT|BAKERY
95563783,CARROT,35.0,40.63,51.0,51.0,0,49,13,19,31,1,19,19,1,0,7,BAKERY|ICE_CREAM_SHOP|FARMERS_MARKET|PIZZA_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|BRUNCH_SPOT|BAKERY
95563783,TOMATO,60.0,80.05,189.0,189.0,0,49,13,19,31,1,19,19,1,0,7,BAKERY|ICE_CREAM_SHOP|FARMERS_MARKET|PIZZA_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|BRUNCH_SPOT|BAKERY
95563783,STRAWBERRY,5.0,149.63,219.0,101.0,0,49,13,19,31,1,19,19,1,0,7,BAKERY|ICE_CREAM_SHOP|FARMERS_MARKET|PIZZA_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|BRUNCH_SPOT|BAKERY
95563783,MELON,76.0,158.97,272.0,120.0,0,49,13,19,31,1,19,19,1,0,7,BAKERY|ICE_CREAM_SHOP|FARMERS_MARKET|PIZZA_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|BRUNCH_SPOT|BAKERY
95563783,EGG,50.0,56.04,67.0,67.0,0,49,13,19,31,1,19,19,1,0,7,BAKERY|ICE_CREAM_SHOP|FARMERS_MARKET|PIZZA_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|BRUNCH_SPOT|BAKERY
95563783,MILK,1.0,123.03,202.0,1.0,2,49,13,19,31,1,19,19,1,0,7,BAKERY|ICE_CREAM_SHOP|FARMERS_MARKET|PIZZA_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|BRUNCH_SPOT|BAKERY
95563783,WOOL,1.0,89.51,218.0,1.0,158,49,13,19,31,1,19,19,1,0,7,BAKERY|ICE_CREAM_SHOP|FARMERS_MARKET|PIZZA_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|BRUNCH_SPOT|BAKERY
95563783,FERTILIZER,6.0,59.68,100.0,6.0,0,49,13,19,31,1,19,19,1,0,7,BAKERY|ICE_CREAM_SHOP|FARMERS_MARKET|PIZZA_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|BRUNCH_SPOT|BAKERY
95563798,WHEAT,25.0,39.98,50.0,47.0,0,37,1,13,19,1,19,25,13,0,7,SMOOTHIE_SHOP|PIZZA_SHOP|BAKERY|ICE_CREAM_SHOP|BAKERY|YARN_STORE|BRUNCH_SPOT|PIZZA_SHOP
95563798,CARROT,35.0,36.07,37.0,36.0,0,37,1,13,19,1,19,25,13,0,7,SMOOTHIE_SHOP|PIZZA_SHOP|BAKERY|ICE_CREAM_SHOP|BAKERY|YARN_STORE|BRUNCH_SPOT|PIZZA_SHOP
95563798,TOMATO,60.0,69.21,86.0,86.0,0,37,1,13,19,1,19,25,13,0,7,SMOOTHIE_SHOP|PIZZA_SHOP|BAKERY|ICE_CREAM_SHOP|BAKERY|YARN_STORE|BRUNCH_SPOT|PIZZA_SHOP
95563798,STRAWBERRY,1.0,133.60,211.0,22.0,29,37,1,13,19,1,19,25,13,0,7,SMOOTHIE_SHOP|PIZZA_SHOP|BAKERY|ICE_CREAM_SHOP|BAKERY|YARN_STORE|BRUNCH_SPOT|PIZZA_SHOP
