episode_id,seat,player_name,won,reward,opponent_reward,day0_hires,total_hires,cows,sheep,geese,wheat_seeds,carrot_seeds,tomato_seeds,strawberry_seeds,melon_seeds,ne_unlock_day,sw_unlock_day,se_unlock_day,milk_sold,wool_sold,egg_sold,wheat_sold,carrot_sold,tomato_sold,strawberry_sold,melon_sold,fert_sold,pressure_wheat,pressure_carrot,pressure_tomato,pressure_strawberry,pressure_melon,pressure_egg,pressure_milk,pressure_wool,pressure_fert,cluster_id,shops_list
95559233,0,Giulio Ravasio,1,143731.0,141553.0,5,278,10,4,0,123,5,0,42,12,6,11,-1,279,180,0,675,10,0,275,72,2750,31,7,19,31,1,7,37,1,0,6,SMOOTHIE_SHOP|PIZZA_SHOP|SMOOTHIE_SHOP|SMOOTHIE_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|BAKERY|PIZZA_SHOP
95559233,1,Laplacenvmv,0,141553.0,143731.0,5,277,10,4,0,125,5,0,42,12,6,11,-1,280,150,0,856,11,0,277,72,2932,31,7,19,31,1,7,37,1,0,6,SMOOTHIE_SHOP|PIZZA_SHOP|SMOOTHIE_SHOP|SMOOTHIE_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|BAKERY|PIZZA_SHOP
95559327,0,One-For-All,0,78202.0,88099.0,5,277,10,4,0,127,11,0,34,20,6,11,-1,322,134,0,1142,15,0,258,120,1906,19,13,1,19,1,7,13,49,0,11,ICE_CREAM_SHOP|BRUNCH_SPOT|PET_CAFE|YARN_STORE|YARN_STORE|YARN_STORE|ICE_CREAM_SHOP|YARN_STORE
95559327,1,JeremiahMannings,1,88099.0,78202.0,4,263,9,4,0,160,0,0,37,15,6,10,-1,401,285,0,765,0,0,313,114,302,19,13,1,19,1,7,13,49,0,11,ICE_CREAM_SHOP|BRUNCH_SPOT|PET_CAFE|YARN_STORE|YARN_STORE|YARN_STORE|ICE_CREAM_SHOP|YARN_STORE
95561632,0,Kostiantyn Isaienkov,0,70466.0,80681.0,5,277,8,4,2,135,14,0,34,20,6,11,-1,279,120,30,1142,15,0,252,120,1906,31,1,1,25,1,19,19,25,0,14,BRUNCH_SPOT|BAKERY|ICE_CREAM_SHOP|BAKERY|YARN_STORE|SMOOTHIE_SHOP|ICE_CREAM_SHOP|YARN_STORE
95561632,1,Ryo Hasegawa,1,80681.0,70466.0,5,290,8,4,0,156,0,0,36,11,6,10,-1,214,112,0,369,0,0,284,66,199,31,1,1,25,1,19,19,25,0,14,BRUNCH_SPOT|BAKERY|ICE_CREAM_SHOP|BAKERY|YARN_STORE|SMOOTHIE_SHOP|ICE_CREAM_SHOP|YARN_STORE
95563783,0,Alexander Shahramanyan,0,75051.0,76352.0,5,277,10,4,0,125,5,0,42,12,6,11,-1,280,150,0,856,11,0,274,72,2932,49,13,19,31,1,19,19,1,0,7,BAKERY|ICE_CREAM_SHOP|FARMERS_MARKET|PIZZA_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|BRUNCH_SPOT|BAKERY
95563783,1,lucaskna,1,76352.0,75051.0,5,277,10,4,0,125,5,0,42,12,6,11,-1,212,120,0,608,11,0,276,72,236,49,13,19,31,1,19,19,1,0,7,BAKERY|ICE_CREAM_SHOP|FARMERS_MARKET|PIZZA_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|BRUNCH_SPOT|BAKERY
95563798,0,SaiKushal185,1,91411.0,91059.0,5,277,10,4,0,129,5,0,42,12,6,11,-1,279,120,0,542,11,0,274,72,234,37,1,13,19,1,19,25,13,0,7,SMOOTHIE_SHOP|PIZZA_SHOP|BAKERY|ICE_CREAM_SHOP|BAKERY|YARN_STORE|BRUNCH_SPOT|PIZZA_SHOP
95563798,1,Luan Kunyu,0,91059.0,91411.0,5,277,10,4,0,125,5,0,42,12,6,11,-1,280,150,0,856,11,0,277,72,2932,37,1,13,19,1,19,25,13,0,7,SMOOTHIE_SHOP|PIZZA_SHOP|BAKERY|ICE_CREAM_SHOP|BAKERY|YARN_STORE|BRUNCH_SPOT|PIZZA_SHOP
95563800,0,ReCurSiON,0,139120.0,142888.0,4,262,9,4,0,143,0,0,37,15,6,10,-1,296,200,0,457,0,0,290,114,265,31,1,13,37,1,13,37,1,0,8,SMOOTHIE_SHOP|PIZZA_SHOP|SMOOTHIE_SHOP|ICE_CREAM_SHOP|SMOOTHIE_SHOP|BRUNCH_SPOT|PIZZA_SHOP|BRUNCH_SPOT
95563800,1,Suneeth reddy,1,142888.0,139120.0,5,277,10,4,0,129,5,0,42,12,6,11,-1,279,120,0,552,11,0,268,72,223,31,1,13,37,1,13,37,1,0,8,SMOOTHIE_SHOP|PIZZA_SHOP|SMOOTHIE_SHOP|ICE_CREAM_SHOP|SMOOTHIE_SHOP|BRUNCH_SPOT|PIZZA_SHOP|BRUNCH_SPOT
95563802,0,feel the borov,0,54021.0,55159.0,5,277,10,4,0,125,5,0,42,12,6,11,-1,280,158,0,856,11,0,288,72,2932,19,37,19,7,1,1,25,13,0,10,PET_CAFE|PET_CAFE|PIZZA_SHOP|YARN_STORE|SMOOTHIE_SHOP|PET_CAFE|PIZZA_SHOP|PIZZA_SHOP
95563802,1,lucaskna,1,55159.0,54021.0,5,277,10,4,0,125,5,0,42,12,6,11,-1,208,120,0,572,11,0,274,72,237,19,37,19,7,1,1,25,13,0,10,PET_CAFE|PET_CAFE|PIZZA_SHOP|YARN_STORE|SMOOTHIE_SHOP|PET_CAFE|PIZZA_SHOP|PIZZA_SHOP
95563856,0,Suneeth reddy,1,115795.0,100857.0,5,277,6,12,0,150,3,0,34,20,6,11,12,189,270,0,1040,2,0,208,120,291,19,25,13,25,1,7,13,25,0,13,SMOOTHIE_SHOP|YARN_STORE|BAKERY|SMOOTHIE_SHOP|FARMERS_MARKET|YARN_STORE|FARMERS_MARKET|PET_CAFE
95563856,1,Giulio Ravasio,0,100857.0,115795.0,5,278,10,4,0,123,5,0,42,12,6,11,-1,279,180,0,675,10,0,275,72,2750,19,25,13,25,1,7,13,25,0,13,SMOOTHIE_SHOP|YARN_STORE|BAKERY|SMOOTHIE_SHOP|FARMERS_MARKET|YARN_STORE|FARMERS_MARKET|PET_CAFE
95563861,0,Victor @ Tufa Labs,1,109504.0,107045.0,5,277,10,4,0,125,5,0,42,12,6,11,-1,280,194,0,13471,11,0,311,72,2966,49,19,31,31,1,7,25,1,0,6,PIZZA_SHOP|ICE_CREAM_SHOP|ICE_CREAM_SHOP|BAKERY|PIZZA_SHOP|FARMERS_MARKET|FARMERS_MARKET|FARMERS_MARKET
95563861,1,Eddy Despradel,0,107045.0,109504.0,5,277,10,4,0,133,13,0,42,12,6,11,-1,280,158,0,856,11,0,288,72,2932,49,19,31,31,1,7,25,1,0,6,PIZZA_SHOP|ICE_CREAM_SHOP|ICE_CREAM_SHOP|BAKERY|PIZZA_SHOP|FARMERS_MARKET|FARMERS_MARKET|FARMERS_MARKET
95566014,0,Rayk Kretzschmar,0,107844.0,112659.0,5,277,10,4,0,125,5,0,42,12,6,11,-1,280,150,0,859,11,0,274,72,2932,31,1,13,31,1,13,37,1,0,8,BRUNCH_SPOT|PIZZA_SHOP|PIZZA_SHOP|SMOOTHIE_SHOP|ICE_CREAM_SHOP|SMOOTHIE_SHOP|BAKERY|SMOOTHIE_SHOP
95566014,1,lucaskna,1,112659.0,107844.0,5,278,10,4,0,125,5,0,42,12,6,11,-1,279,120,0,566,11,0,276,72,234,31,1,13,31,1,13,37,1,0,8,BRUNCH_SPOT|PIZZA_SHOP|PIZZA_SHOP|SMOOTHIE_SHOP|ICE_CREAM_SHOP|SMOOTHIE_SHOP|BAKERY|SMOOTHIE_SHOP
95568301,0,Rayk Kretzschmar,0,94836.0,96338.0,5,277,6,12,0,145,3,0,34,17,6,11,12,228,270,0,1648,2,0,226,120,2026,19,19,13,13,1,7,13,37,0,11,PIZZA_SHOP|YARN_STORE|YARN_STORE|BAKERY|SMOOTHIE_SHOP|FARMERS_MARKET|PET_CAFE|YARN_STORE
95568301,1,Seb (allegedly),1,96338.0,94836.0,7,301,7,16,0,114,0,0,28,20,4,8,10,179,321,0,272,0,0,181,120,299,19,19,13,13,1,7,13,37,0,11,PIZZA_SHOP|YARN_STORE|YARN_STORE|BAKERY|SMOOTHIE_SHOP|FARMERS_MARKET|PET_CAFE|YARN_STORE
95568456,0,Izzoudine Mohamed KANTA,1,104259.0,101487.0,5,277,10,4,0,132,6,0,38,12,6,11,-1,280,165,0,871,11,0,294,72,2933,31,13,13,37,1,13,19,13,0,9,FARMERS_MARKET|ICE_CREAM_SHOP|SMOOTHIE_SHOP|BAKERY|BRUNCH_SPOT|YARN_STORE|SMOOTHIE_SHOP|FARMERS_MARKET
95568456,1,Xiaowenhao404,0,101487.0,104259.0,5,277,10,4,0,127,15,0,42,12,6,11,-1,269,119,0,1225,18,0,1281,72,1617,31,13,13,37,1,13,19,13,0,9,FARMERS_MARKET|ICE_CREAM_SHOP|SMOOTHIE_SHOP|BAKERY|BRUNCH_SPOT|YARN_STORE|SMOOTHIE_SHOP|FARMERS_MARKET
95568464,0,Seb (allegedly),0,72008.0,76890.0,7,301,10,3,0,90,0,0,30,17,4,8,-1,232,85,0,238,0,0,221,102,248,25,19,13,19,1,13,19,13,0,1,PET_CAFE|SMOOTHIE_SHOP|FARMERS_MARKET|YARN_STORE|SMOOTHIE_SHOP|BAKERY|PIZZA_SHOP|BAKERY
95568464,1,One-For-All,1,76890.0,72008.0,5,277,10,4,0,127,11,0,34,20,6,11,-1,328,150,0,1138,15,0,254,120,1906,25,19,13,19,1,13,19,13,0,1,PET_CAFE|SMOOTHIE_SHOP|FARMERS_MARKET|YARN_STORE|SMOOTHIE_SHOP|BAKERY|PIZZA_SHOP|BAKERY
95570587,0,Giulio Ravasio,1,62709.0,60552.0,5,278,10,4,0,123,5,0,42,12,6,11,-1,279,180,0,675,10,0,275,72,2750,13,43,7,25,1,7,13,13,0,12,FARMERS_MARKET|PET_CAFE|SMOOTHIE_SHOP|PET_CAFE|BRUNCH_SPOT|PET_CAFE|SMOOTHIE_SHOP|YARN_STORE
95570587,1,Rayk Kretzschmar,0,60552.0,62709.0,5,277,10,4,0,125,5,0,42,12,6,11,-1,280,150,0,856,11,0,274,72,2932,13,43,7,25,1,7,13,13,0,12,FARMERS_MARKET|PET_CAFE|SMOOTHIE_SHOP|PET_CAFE|BRUNCH_SPOT|PET_CAFE|SMOOTHIE_SHOP|YARN_STORE
95570654,0,James Holland,0,63651.0,71476.0,5,277,6,12,0,141,8,0,34,20,6,11,12,263,339,0,1466,4,0,314,180,1772,31,13,1,25,1,25,13,13,0,14,BRUNCH_SPOT|YARN_STORE|BAKERY|BAKERY|PET_CAFE|BRUNCH_SPOT|ICE_CREAM_SHOP|SMOOTHIE_SHOP
95570654,1,ReCurSiON,1,71476.0,63651.0,4,262,7,6,0,143,0,0,37,15,6,10,-1,296,202,0,457,0,0,290,114,265,31,13,1,25,1,25,13,13,0,14,BRUNCH_SPOT|YARN_STORE|BAKERY|BAKERY|PET_CAFE|BRUNCH_SPOT|ICE_CREAM_SHOP|SMOOTHIE_SHOP
95570655,0,lucaskna,0,63236.0,64492.0,5,278,10,4,0,125,5,0,42,12,6,11,-1,279,120,0,568,11,0,276,72,237,37,19,31,13,1,7,31,1,0,5,FARMERS_MARKET|PIZZA_SHOP|BAKERY|PIZZA_SHOP|PIZZA_SHOP|SMOOTHIE_SHOP|PIZZA_SHOP|PET_CAFE
95570655,1,Efe Can Celiksoy,1,64492.0,63236.0,5,277,10,4,0,126,16,0,42,12,6,11,-1,279,119,0,1020,17,0,286,72,2013,37,19,31,13,1,7,31,1,0,5,FARMERS_MARKET|PIZZA_SHOP|BAKERY|PIZZA_SHOP|PIZZA_SHOP|SMOOTHIE_SHOP|PIZZA_SHOP|PET_CAFE
95570768,0,Nat00,1,104886.0,104825.0,5,277,10,4,0,129,5,0,42,12,6,11,-1,280,196,0,856,11,0,319,72,2932,37,19,25,37,1,7,19,13,0,4,PIZZA_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|BRUNCH_SPOT|FARMERS_MARKET|SMOOTHIE_SHOP|FARMERS_MARKET|YARN_STORE
95570768,1,DeeperNet,0,104825.0,104886.0,5,277,10,4,0,133,13,0,42,12,6,11,-1,279,120,0,856,11,0,288,72,2932,37,19,25,37,1,7,19,13,0,4,PIZZA_SHOP|ICE_CREAM_SHOP|FARMERS_MARKET|BRUNCH_SPOT|FARMERS_MARKET|SMOOTHIE_SHOP|FARMERS_MARKET|YARN_STORE
95570769,0,Izzoudine Mohamed KANTA,1,131611.0,128622.0,5,277,10,4,0,132,6,0,38,12,6,11,-1,280,143,0,882,11,0,294,72,2933,37,1,13,31,1,19,31,1,0,9,BRUNCH_SPOT|SMOOTHIE_SHOP|ICE_CREAM_SHOP|SMOOTHIE_SHOP|BRUNCH_SPOT|PIZZA_SHOP|PIZZA_SHOP|BAKERY
95570769,1,カワシギ,0,128622.0,131611.0,5,277,10,4,0,120,15,0,42,12,6,11,-1,279,103,0,1090,17,0,287,72,1682,37,1,13,31,1,19,31,1,0,9,BRUNCH_SPOT|SMOOTHIE_SHOP|ICE_CREAM_SHOP|SMOOTHIE_SHOP|BRUNCH_SPOT|PIZZA_SHOP|PIZZA_SHOP|BAKERY
95572922,0,Ryo Hasegawa,1,65607.0,63709.0,5,289,8,4,0,86,34,14,36,23,5,9,-1,197,83,0,200,93,63,236,138,168,19,37,19,25,1,1,19,13,0,10,FARMERS_MARKET|PET_CAFE|FARMERS_MARKET|PIZZA_SHOP|PET_CAFE|YARN_STORE|SMOOTHIE_SHOP|SMOOTHIE_SHOP
95572922,1,tetsuya,0,63709.0,65607.0,6,310,6,7,3,66,56,0,43,10,7,10,-1,191,157,81,141,153,0,247,54,296,19,37,19,25,1,1,19,13,0,10,FARMERS_MARKET|PET_CAFE|FARMERS_MARKET|PIZZA_SHOP|PET_CAFE|YARN_STORE|SMOOTHIE_SHOP|SMOOTHIE_SHOP
95572923,0,Crop Dusta,1,108364.0,88655.0,4,296,7,10,0,161,0,0,23,15,5,8,-1,169,227,0,659,0,0,141,90,165,31,19,25,19,1,7,25,13,0,5,YARN_STORE|PET_CAFE|PIZZA_SHOP|BRUNCH_SPOT|PIZZA_SHOP|PIZZA_SHOP|FARMERS_MARKET|SMOOTHIE_SHOP
95572923,1,Arman Tuganbaev,0,88655.0,108364.0,2,317,5,8,0,142,0,12,45,78,7,7,-1,127,225,0,256,0,64,38,150,258,31,19,25,19,1,7,25,13,0,5,YARN_STORE|PET_CAFE|PIZZA_SHOP|BRUNCH_SPOT|PIZZA_SHOP|PIZZA_SHOP|FARMERS_MARKET|SMOOTHIE_SHOP
95572925,0,Arman Tuganbaev,0,87546.0,93970.0,2,269,8,8,0,136,0,0,35,26,7,9,-1,179,200,0,208,0,0,263,124,252,31,1,1,25,1,25,13,25,0,14,SMOOTHIE_SHOP|BAKERY|BAKERY|YARN_STORE|ICE_CREAM_SHOP|YARN_STORE|BRUNCH_SPOT|BRUNCH_SPOT
95572925,1,Crop Dusta,1,93970.0,87546.0,4,294,8,8,4,153,0,0,24,16,5,8,-1,205,131,109,579,0,0,149,96,200,31,1,1,25,1,25,13,25,0,14,SMOOTHIE_SHOP|BAKERY|BAKERY|YARN_STORE|ICE_CREAM_SHOP|YARN_STORE|BRUNCH_SPOT|BRUNCH_SPOT
95572927,0,tetsuya,0,63558.0,78814.0,6,306,10,5,1,114,0,0,44,11,7,10,-1,270,142,0,253,0,0,253,54,274,25,25,1,13,1,19,13,13,0,0,PET_CAFE|SMOOTHIE_SHOP|ICE_CREAM_SHOP|YARN_STORE|BAKERY|PET_CAFE|BAKERY|BAKERY
95572927,1,Crop Dusta,1,78814.0,63558.0,4,294,9,10,0,76,59,0,36,21,5,8,-1,214,168,0,266,184,0,177,118,176,25,25,1,13,1,19,13,13,0,0,PET_CAFE|SMOOTHIE_SHOP|ICE_CREAM_SHOP|YARN_STORE|BAKERY|PET_CAFE|BAKERY|BAKERY
95572941,0,bplyc15,0,62579.0,73173.0,5,277,10,4,0,129,5,0,42,12,6,11,-1,279,120,0,856,11,0,274,72,2932,43,19,31,25,1,13,19,1,0,4,BAKERY|SMOOTHIE_SHOP|FARMERS_MARKET|FARMERS_MARKET|PIZZA_SHOP|PIZZA_SHOP|FARMERS_MARKET|BAKERY
95572941,1,JeremiahMannings,1,73173.0,62579.0,4,263,9,4,0,140,0,0,37,20,6,10,-1,401,189,0,720,0,0,313,114,302,43,19,31,25,1,13,19,1,0,4,BAKERY|SMOOTHIE_SHOP|FARMERS_MARKET|FARMERS_MARKET|PIZZA_SHOP|PIZZA_SHOP|FARMERS_MARKET|BAKERY
95575168,0,JeremiahMannings,0,130691.0,134428.0,4,263,9,4,0,140,0,0,37,20,6,10,-1,401,285,0,720,0,0,313,114,302,25,13,13,19,1,1,31,25,0,2,ICE_CREAM_SHOP|ICE_CREAM_SHOP|PIZZA_SHOP|YARN_STORE|SMOOTHIE_SHOP|PET_CAFE|YARN_STORE|PIZZA_SHOP
95575168,1,Rayk Kretzschmar,1,134428.0,130691.0,5,277,10,4,0,125,8,0,42,12,6,11,-1,280,155,0,856,11,0,296,72,2932,25,13,13,19,1,1,31,25,0,2,ICE_CREAM_SHOP|ICE_CREAM_SHOP|PIZZA_SHOP|YARN_STORE|SMOOTHIE_SHOP|PET_CAFE|YARN_STORE|PIZZA_SHOP
95575284,0,Xiaowenhao404,1,65843.0,49918.0,5,277,6,12,0,142,11,0,42,12,6,11,12,192,275,0,1842,8,0,294,72,1655,31,25,7,13,1,19,13,13,0,0,BAKERY|YARN_STORE|BAKERY|ICE_CREAM_SHOP|PET_CAFE|PET_CAFE|BRUNCH_SPOT|PIZZA_SHOP
95575284,1,peikopon,0,49918.0,65843.0,5,278,10,4,0,113,20,0,38,12,6,11,-1,279,180,0,675,34,0,275,72,2750,31,25,7,13,1,19,13,13,0,0,BAKERY|YARN_STORE|BAKERY|ICE_CREAM_SHOP|PET_CAFE|PET_CAFE|BRUNCH_SPOT|PIZZA_SHOP
95577452,0,feel the borov,1,66964.0,66930.0,5,277,10,4,0,125,5,0,42,12,6,11,-1,280,158,0,856,11,0,288,72,2932,37,19,13,25,1,13,19,13,0,1,PET_CAFE|BRUNCH_SPOT|ICE_CREAM_SHOP|PIZZA_SHOP|YARN_STORE|FARMERS_MARKET|ICE_CREAM_SHOP|BAKERY
95577452,1,Rayk Kretzschmar,0,66930.0,66964.0,5,277,10,4,0,125,5,0,42,12,6,11,-1,280,150,0,856,11,0,274,72,2932,37,19,13,25,1,13,19,13,0,1,PET_CAFE|BRUNCH_SPOT|ICE_CREAM_SHOP|PIZZA_SHOP|YARN_STORE|FARMERS_MARKET|ICE_CREAM_SHOP|BAKERY
95577544,0,Giulio Ravasio,0,48723.0,51168.0,5,278,10,4,0,123,5,0,42,12,6,11,-1,279,180,0,675,10,0,275,72,2750,37,13,13,19,1,25,19,1,0,7,PIZZA_SHOP|BAKERY|BRUNCH_SPOT|BAKERY|PIZZA_SHOP|SMOOTHIE_SHOP|PET_CAFE|BRUNCH_SPOT
95577544,1,peikopon,1,51168.0,48723.0,5,278,10,4,0,125,5,2,36,12,6,11,-1,279,178,0,677,10,11,275,72,2752,37,13,13,19,1,25,19,1,0,7,PIZZA_SHOP|BAKERY|BRUNCH_SPOT|BAKERY|PIZZA_SHOP|SMOOTHIE_SHOP|PET_CAFE|BRUNCH_SPOT
95577546,0,Xiaowenhao404,0,105256.0,106912.0,5,277,6,8,0,131,14,0,42,12,6,11,-1,1178,208,0,1349,16,0,318,83,1752,31,19,7,31,1,19,7,25,0,14,FARMERS_MARKET|BRUNCH_SPOT|YARN_STORE|YARN_STORE|PET_CAFE|BRUNCH_SPOT|ICE_CREAM_SHOP|BRUNCH_SPOT
95577546,1,Crop Dusta,1,106912.0,105256.0,4,295,4,14,2,121,0,0,32,16,5,8,-1,96,225,77,454,0,0,226,96,152,31,19,7,31,1,19,7,25,0,14,FARMERS_MARKET|BRUNCH_SPOT|YARN_STORE|YARN_STORE|PET_CAFE|BRUNCH_SPOT|ICE_CREAM_SHOP|BRUNCH_SPOT
95577562,0,Egor Trushin,0,69867.0,73217.0,5,277,6,12,0,128,1,0,42,12,6,11,12,255,266,0,1196,2,0,291,72,2701,25,19,19,13,1,7,19,25,0,13,YARN_STORE|PIZZA_SHOP|PIZZA_SHOP|FARMERS_MARKET|BAKERY|PET_CAFE|SMOOTHIE_SHOP|YARN_STORE
95577562,1,Seb (allegedly),1,73217.0,69867.0,7,302,6,17,0,121,0,0,24,19,4,8,10,180,312,0,283,0,0,166,114,356,25,19,19,13,1,7,19,25,0,13,YARN_STORE|PIZZA_SHOP|PIZZA_SHOP|FARMERS_MARKET|BAKERY|PET_CAFE|SMOOTHIE_SHOP|YARN_STORE
95577599,0,lucaskna,0,107410.0,110335.0,5,277,6,12,0,128,1,0,42,12,6,11,12,189,266,0,816,2,0,271,72,273,31,7,13,31,1,7,31,13,0,8,YARN_STORE|ICE_CREAM_SHOP|ICE_CREAM_SHOP|PIZZA_SHOP|BAKERY|FARMERS_MARKET|SMOOTHIE_SHOP|SMOOTHIE_SHOP
95577599,1,Izzoudine Mohamed KANTA,1,110335.0,107410.0,5,277,6,12,0,135,3,0,42,12,6,11,12,255,266,0,1200,2,0,283,72,2702,31,7,13,31,1,7,31,13,0,8,YARN_STORE|ICE_CREAM_SHOP|ICE_CREAM_SHOP|PIZZA_SHOP|BAKERY|FARMERS_MARKET|SMOOTHIE_SHOP|SMOOTHIE_SHOP
95577601,0,Subramanya N,1,66904.0,47879.0,6,307,3,7,8,195,11,0,19,15,6,10,-1,102,156,285,502,21,0,93,70,260,31,25,1,13,1,25,7,13,0,0,BAKERY|BAKERY|BRUNCH_SPOT|YARN_STORE|BAKERY|PET_CAFE|ICE_CREAM_SHOP|PET_CAFE
95577601,1,Xiaowenhao404,0,47879.0,66904.0,5,277,8,6,0,129,14,0,42,12,6,11,-1,182,163,0,1535,10,0,285,89,2146,31,25,1,13,1,25,7,13,0,0,BAKERY|BAKERY|BRUNCH_SPOT|YARN_STORE|BAKERY|PET_CAFE|ICE_CREAM_SHOP|PET_CAFE
